isco,lamas_name,conceptUri,preferredLabel,ISCO-08 Title EN,Avg All 3 Scores,Rank Avg All 3 Scores,esco_code_title,isco_code_title
1120,"מנכ""ל בית דפוס",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.646670647,3,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.516684697,5,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.602155245,3,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.657399802,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.660354499,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.426828402,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,"מנכ""ל הבורסה",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.588785555,4,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.608306067,4,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.596589426,5,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.727103345,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.778332051,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.489054368,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,"מנכ""ל קונצרן",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.703505096,3,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.510388852,5,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.6144531,3,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.657393227,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.66192228,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.436151916,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,"מנכ""ל רשת בתי מלון",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.591429594,4,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.581564427,5,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.635675073,4,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.734636938,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.747993708,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.466983626,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,"מנכ""ל תאגיד  (קונצרן)",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.681584542,3,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.547374942,4,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.4983889,5,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.639656777,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.668218462,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.455569885,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,נשיא אוניברסיטה,http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.630418,3,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.67792719,4,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.639056924,5,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.824402951,1,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.770935245,2,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.501462122,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,נשיא חברה,http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.769447461,3,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.66514776,4,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.543334209,5,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.786829792,3,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.798653678,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.489166984,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
1120,"סמנכ""ל",http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,chief operating officer,Managing directors and chief executives,0.791988735,2,chief operating officer http://data.europa.eu/esco/occupation/c64a6e4e-5b38-4f93-b26d-aded817aeaf3,1120 Managing directors and chief executives
1120,"סמנכ""ל של חברה",http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch manager,Managing directors and chief executives,0.708920731,4,branch manager http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,1120 Managing directors and chief executives
1120,"סמנכ""ל של חברה",http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,airport chief executive,Managing directors and chief executives,0.575053987,5,airport chief executive http://data.europa.eu/esco/occupation/4be4ea31-1211-4f0c-82bb-f6fe10791f4d,1120 Managing directors and chief executives
1120,"סמנכ""ל של חברה",http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,business manager,Managing directors and chief executives,0.783745535,2,business manager http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1120 Managing directors and chief executives
1120,"סמנכ""ל של חברה",http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,chief executive officer,Managing directors and chief executives,0.79760745,1,chief executive officer http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2,1120 Managing directors and chief executives
1120,"סמנכ""ל של חברה",http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,animal facility manager,Managing directors and chief executives,0.49558301,6,animal facility manager http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85,1120 Managing directors and chief executives
